node;pvalue
PTPN2(5771);2.94883165552206e-09
TIAM1(7074);0.906503189318769
PLCL1(5334);0.0776437244900604
PTPN4(5775);0.63821994667091
UVRAG(7405);0.0526256983321899
CCL21(6366);0.549073916006954
CD48(962);0.912339079913743
PRKG1(5592);0.0215311912185668
RAD54L(8438);0.000913280189629206
FUBP3(8939);0.21072782849512
DNAJC10(54431);0.000244991190923618
XPA(7507);0.490441352922362
NR3C1(2908);1.18929606080633e-08
PRKD1(5587);3.65014865111185e-05
ANGPT2(285);0.10658700975329
ELF4(2000);0.627474829185448
NFKB2(4791);0.765522261355479
ADA(100);0.327904001767118
SPI1(6688);0.0158714270508908
DGKZ(8525);0.649533309451217
EP300(2033);0.298406233982217
GNAS(2778);0.661741004527394
GLA(2717);0.48267125268957
DGKE(8526);0.0231763051569388
E2F1(1869);0.0381393410305613
PTPN7(5778);0.469735263205025
GPR18(2841);0.47720078664262
STK39(27347);4.22068909942916e-06
CASP10(843);9.54027045678632e-06
OSMR(9180);0.365788508199739
TLK2(11011);0.636996289754628
DUSP2(1844);0.151935189193845
LPP(4026);0.673242049888471
CRADD(8738);0.581147189050323
AFF3(3899);0.0233822470676655
APAF1(317);0.469443501410514
RAD52(5893);0.536783841717169
TNFSF8(944);0.0874292803116834
SLC35E2(9906);0.218129082615135
HIST1H4I(8294);0.24940951150544
DNAJC3(5611);0.645781369150375
IL7(3574);0.169655506360559
TNFRSF17(608);0.183641807256934
TK1(7083);0.344796721284611
SLC1A1(6505);4.98220080518114e-05
RFC3(5983);0.784948505471538
DUT(1854);0.000253012514086655
HIPK3(10114);0.00727142139180809
REL(5966);0.162111265573133
APRIN(23047);0.255290483548629
BTN1A1(696);0.681307730185083
TACC3(10460);0.0313056322563117
SLC11A1(6556);0.0643816587613448
CYBB(1536);0.792921049376746
PPP2R5C(5527);0.743650287514107
BNIP2(663);0.277285783480194
CDC2(983);0.776771480731889
LMO2(4005);2.86895554845311e-07
PMS1(5378);0.00650796480103607
HDAC2(3066);0.587379492883965
ZNF197(10168);0.512068236501626
PPM1F(9647);0.00598271478149877
GZMA(3001);0.993977023380871
MSLN(10232);0.334918559935489
IL16(3603);0.0196177997799005
CD5(921);0.565583226832836
EIF3S9(8662);0.00664195913535235
PHKG2(5261);0.747812542160345
PIM1(5292);0.0043466488639853
PDCD2(5134);0.259465494568744
CISH(1154);0.909342133421676
IFI30(10437);0.00221854021077683
TNFSF13(8741);0.759681596065942
EEF1A1(1915);0.00249034504936003
ANK1(286);0.774324689996449
CYP4B1(1580);0.710651547516369
NME3(4832);0.330440913510387
CDKL5(6792);0.386915062114624
MLH1(4292);0.320938461564407
PPP2R5E(5529);0.00407408786287204
PTPRJ(5795);0.42000923599042
STAT6(6778);0.299449928477898
STK11(6794);0.0064328447554214
PLCG2(5336);0.316299481858944
GSTM3(2947);0.294262276849387
CDC14B(8555);0.0875843833121454
KRAS(3845);0.0176220690181534
PKMYT1(9088);0.34111246369788
CDK4(1019);0.0176604375855016
ISG20(3669);0.000690950729894377
APRT(353);0.00104267987201071
G1P2(9636);0.379399375748495
CDK5(1020);0.227489142027273
MAPKAPK2(9261);0.429997067062853
PRKAR2A(5576);0.342675069834481
PTPRU(10076);0.862989170876115
NPAT(4863);0.560476111754101
FGFR1(2260);0.00018691458051739
PTPN6(5777);1.39024733396342e-05
CXCL13(10563);0.979802260072222
THPO(7066);0.340443131788007
TIMP3(7078);0.28085503033164
EDG4(9170);0.193863852407469
FOS(2353);0.0224355527395878
HMMR(3161);0.39448784930375
RGS14(10636);0.686963135607468
POM121(9883);0.00112659802993326
UMPS(7372);0.0149273740180543
CDK7(1022);6.40376681567225e-06
ITGA5(3678);0.0300373003270497
DDR1(780);0.587583480902858
LY6E(4061);0.00843456424115397
TRAF2(7186);0.00666444952911731
PEA15(8682);0.481243527951419
PCOLN3(5119);0.515915595992218
TIMP1(7076);0.039879413597517
FAP(2191);5.02324840691649e-07
STK24(8428);0.327855320859634
POU4F1(5457);0.00900688353067382
GSTP1(2950);0.0237687536638753
STAT2(6773);0.790268971231866
BUB1(699);0.406078266635373
NCOR1(9611);0.746442224008208
SFRP1(6422);0.54896907783576
RPS21(6227);0.68878241046258
MMP15(4324);0.603365592608277
HRAS(3265);0.479495903044336
AKT1(207);0.711605487515375
FGF13(2258);0.184710820834907
MMP13(4322);0.365703620552757
PBX3(5090);0.976114317528412
CRK(1398);0.829628443275265
ENPP1(5167);0.000989751738336527
CYP11A1(1583);0.502113521804212
KIF23(9493);0.024885225346848
CCPG1(9236);0.359711707290785
CRKL(1399);0.00209823891828186
JAK2(3717);0.15003021454481
FCGR1A(2209);0.577574138774536
XRCC1(7515);0.211449522555786
MAP3K7(6885);0.830477382886438
TNFRSF1A(7132);0.802875688698841
IRS1(3667);0.00481019309668667
PEX6(5190);0.914160664638181
PTN(5764);0.806759066922391
FLJ22028(79912);0.44487071765374
BIRC5(332);0.723283130122418
RARG(5916);0.00221397855223108
FGF5(2250);0.000394921098451241
JUNB(3726);0.16858020384337
ADRBK1(156);0.183260536415455
E2F5(1875);0.414927762815057
ITGB4(3691);0.540418128642392
EWSR1(2130);0.102621754839087
FGF1(2246);0.550969396936882
SLAMF1(6504);0.00148244100961301
RASA2(5922);0.606145875534264
MXD4(10608);0.372267615028349
CAMK4(814);0.490846543800116
CD180(4064);0.724530857435621
CHI3L2(1117);0.51128125277734
MS4A1(931);0.774581184906316
PAK2(5062);0.0100813266917782
KCNN3(3782);0.670561677262632
CR2(1380);0.000144924893556692
CTH(1491);0.41542096396117
COL9A2(1298);0.914367175265316
TNFSF11(8600);0.88930514939239
NUP153(9972);0.437739158794865
IL7R(3575);0.511991300175038
SOD2(6648);0.406495337303211
FCGR3B(2215);0.580912555693524
VDR(7421);0.834573619224318
KHSRP(8570);0.866053369067079
IL8RB(3579);0.940707649374288
DCC(1630);0.974232228144206
BLM(641);0.316790292436801
PRKAR2B(5577);0.809616414424537
EFNB1(1947);0.145021809636276
TEC(7006);0.451719426153751
FER(2241);0.0173954145262676
CCL20(6364);0.254725401249371
NTHL1(4913);4.51033278560582e-06
RLN1(6013);0.488105432249056
PDCD10(11235);0.00937806458736878
PTPN18(26469);0.491270422433942
TMED1(11018);0.212529576679903
NCBP1(4686);0.807054899686222
OSTF1(26578);0.822372779618003
MAF(4094);0.496436522419217
AIM2(9447);0.00399838283989371
LAIR1(3903);0.170274744756242
CYP4F2(8529);0.0409251164952232
THBS1(7057);0.551737564343339
ALOX5(240);0.912805777916514
OCLN(4950);0.717749451031839
LIFR(3977);0.66979814360731
PTPN11(5781);0.409439676112449
IL3RA(3563);0.394406348451085
MTCP1(4515);0.00752189321676172
IL6ST(3572);0.902061502565533
PCGF4(648);0.000535209728365226
SMOX(54498);0.820789559114023
SMAD3(4088);0.64054599619983
DMWD(1762);0.11538007634366
RAD51(5888);0.599687999407069
MAP3K12(7786);0.804085068809656
ELK1(2002);0.780761779000727
AMFR(267);0.316229533091326
XDH(7498);0.914927186256949
CSNK2A1(1457);0.504220728121586
LIMK1(3984);0.686100258107042
RPS9(6203);0.00032403117268161
RAGE(5891);0.6871334245612
TNFRSF10D(8793);0.432334845330938
BRCC3(79184);0.421265075806609
GFI1(2672);0.604693186030237
SAMHD1(25939);0.971018993101553
MALL(7851);0.162082175456498
IGF1(3479);0.381249623047585
CDH2(1000);0.676486719535018
CCL5(6352);0.392112117531665
CD22(933);0.613586984836489
CD1A(909);0.108337785474397
CD79B(974);0.454737551895828
EIF2AK2(5610);0.717441895073266
TERT(7015);0.96680945459469
WSB1(26118);0.912739677999501
RPL5(6125);0.000849757770846729
KPNA3(3839);0.04493946162558
FOXO1A(2308);0.0798122444186679
TNFRSF7(939);0.100970715394693
BLR1(643);0.769583051580518
PRKY(5616);0.363485051255494
EIF2S1(1965);0.000839392391380993
PPP3R1(5534);0.0547865814314611
MYBL1(4603);0.00590840147794965
TMEM41B(440026);0.618391801057378
BLK(640);0.781716247747209
CD2(914);0.829113506666768
ADARB1(104);0.417891141563014
TCIRG1(10312);0.308860486221477
MAP3K1(4214);0.141267386118723
ITGB7(3695);0.0239870169028721
ALKBH1(8846);0.878327253619043
ATR(545);1.53505810893558e-05
OGG1(4968);0.152583398916529
CDKN2D(1032);0.790404976907388
FCER2(2208);0.529551708972136
CD19(930);0.0788815569308121
LMNB1(4001);0.61021669723787
DYRK2(8445);0.495341800134596
CLEC11A(6320);0.11949689385895
GPR39(2863);0.613484291179322
BRAF(673);0.307095426917871
LCP2(3937);0.164796590431436
NEK2(4751);0.792893838950417
TRADD(8717);0.78902938422851
BCL9(607);0.28517974317313
SOX4(6659);0.220920497296945
RBMS1(5937);0.718728254806079
SDC1(6382);0.926063643436689
AOAH(313);0.392298141541956
EFNA1(1942);0.893215615950045
SULT1A1(6817);0.678195159197995
CCR2(1231);0.00104040606640713
CDC42BPA(8476);0.182780318495216
ZFP161(7541);0.21345595701427
FABP3(2170);0.315345279660039
MYL3(4634);0.471807019207674
IFIT3(3437);0.378779082187879
IL8(3576);0.0974244566785519
SERPINB1(1992);0.680727116472903
MAP3K14(9020);0.390585022820784
CCL11(6356);0.335630381985203
UCK2(7371);2.41722651893919e-05
TYMS(7298);0.24549493338005
GSTT2(2953);0.192840792410422
TLX1(3195);0.00294042664786657
C7orf30(115416);0.00443199342034804
TRIO(7204);0.490168197128782
SOCS1(8651);0.350674157500531
CHUK(1147);0.56065927599115
CXCL10(3627);0.0509450090553092
IKBKB(3551);0.17234036193954
SMARCA2(6595);0.281992996485369
CCNC(892);0.870957995301899
ID1(3397);0.870576483065402
RAD23A(5886);0.319449096258527
CXCL2(2920);0.43695087101572
GSPT1(2935);0.0023818942611109
BMP6(654);0.000583743295162759
CIITA(4261);0.610596953935778
TNK2(10188);0.64491569523137
CD72(971);0.381191007323746
XCL2(6846);0.755198853423223
SH3BP2(6452);0.00282379617478338
POU2F1(5451);0.549641215288437
CYP4A11(1579);0.0593755769954283
RAD51C(5889);0.138892945344048
LRRC8B(23507);0.965019417077981
PRKCA(5578);0.0238809810662244
PPP2R4(5524);0.249602222187801
PTPRR(5801);0.706522078242032
PTBP1(5725);0.284610880031499
WEE1(7465);0.00299354010530161
PPP1R15A(23645);0.970993706446925
TSC22D1(8848);0.000628972797828516
ZFP36(7538);0.700655427691092
F3(2152);0.846603337441808
ITGA6(3655);1.78874067407131e-10
BCL7B(9275);0.347925255110546
CYP19A1(1588);0.268398579674107
SC5DL(6309);0.2720021526706
MTHFD1(4522);0.00069851322839102
PLK4(10733);0.0811551948221889
SLC26A1(10861);0.155577198868236
S100A1(6271);0.033258697039986
GSTO1(9446);0.601354277608649
CDKN1C(1028);0.711602254194754
FEZ1(9638);0.00725298801082
CTNND2(1501);0.624174435360242
DFFA(1676);0.0972949028591777
MAX(4149);0.766540228780967
ENG(2022);0.36032152535314
TIE1(7075);0.897783959608683
SDC4(6385);0.0567654232008163
CSNK1G2(1455);0.185730577587599
ITGAE(3682);0.0504867584244914
FBL(2091);1.82875888188892e-06
TTN(7273);0.679638962474654
NR1D1(9572);0.000604094851264324
PDGFRA(5156);0.522422880835872
KIAA0515(84726);0.217748606425449
PRKAB1(5564);0.00171655701068064
MYST3(7994);0.996164743560088
ITGA8(8516);0.893719553577305
IRS2(8660);0.253974418507271
PLEKHC1(10979);0.000297441507659903
RPS2(6187);0.938461594595595
GCA(25801);0.128561735608988
PPP1R1A(5502);0.651831894467428
RYBP(23429);0.0330106108757157
PIK3C3(5289);0.0361497446152698
WRN(7486);0.214694446822754
PNOC(5368);0.00031407159151171
BPI(671);0.991910924033351
PLK3(1263);0.785660872639525
CDC20(991);0.964599136933935
TRIM26(7726);0.0727735446521803
TYROBP(7305);0.737054697816231
PDGFRB(5159);0.043331127510453
PLK1(5347);0.678638293116546
CLK3(1198);0.58479033861527
IL17R(23765);0.384073525734855
RASSF7(8045);0.755136204815103
MAPK11(5600);0.375729684442658
IL13RA2(3598);0.0981361479349959
BCL3(602);0.45938077406724
GSK3B(2932);0.134112887883916
STAG3(10734);0.000118095942160299
GPR114(221188);0.0106386681496025
FLJ12716(60684);0.333783686273608
CFLAR(8837);0.0566525098450115
PARVG(64098);0.143041863170387
HLA-DQA1(3117);0.000911056888513057
FANCL(55120);0.525003746499769
HECW2(57520);0.211359652189713
LOC96597(96597);1.42620995924084e-06
DR1(1810);0.711139659590498
FLJ42393(401105);0.657640508953204
FYTTD1(84248);0.0791425918744827
ALDH5A1(7915);0.613335896942902
SUSD3(203328);0.314100157934387
GBA3(57733);8.57809540236264e-05
MGC15619(84329);0.394494972131993
BNIP3(664);0.781533446805945
BTNL9(153579);0.00155236031253745
FCRL2(79368);0.167700704232832
BCL11A(53335);0.414580993955506
DTX1(1840);0.0200692767117157
FCRL1(115350);0.000576803189982499
LOC220594(220594);0.237787458511688
ID2(3398);0.952552750187595
POLD1(5424);0.376043410715263
SLCO3A1(28232);2.87812719509824e-07
BCL6(604);2.63394023183491e-07
MAP3K7IP2(23118);0.143248936258006
GCET2(257144);6.03948246218515e-05
SPIB(6689);0.497414543475053
PDGFD(80310);0.000321920681804772
AICDA(57379);0.250304089780855
PIAS1(8554);0.00997351542009188
CPNE5(57699);0.525033953513379
CYorf15B(84663);0.536775838567993
DHRS9(10170);0.00277201738952357
FCRL5(83416);0.575782806570981
NEIL1(79661);2.68816478828521e-05
RAB30(27314);0.192901571304245
PRKD3(23683);0.625706947340559
MIF(4282);0.0421165128103204
NKTR(4820);0.113059917787168
HOMER2(9455);0.0180674657987941
SH3BP5(9467);0.000113828694177065
C1orf186(440712);0.0005366924291526
MX1(4599);0.567964422545211
CD74(972);0.0175692122848321
ELK3(2004);0.525812698835675
KIAA1370(56204);0.481605171156117
IGJ(3512);0.781496582007886
CD200(4345);0.378852038844096
FOXP1(27086);0.000417600612708474
SLA(6503);0.000283608425582657
MYO1E(4643);0.0192829245775771
MAP3K15(389840);0.719898639218799
MDGA1(266727);0.696938865899355
MUS81(80198);5.32946559046986e-05
RW1(23505);0.637695185972328
IER2(9592);0.42263341394105
STX11(8676);0.0316358622958958
BRD4(23476);0.613302506382803
LRRK1(79705);0.121782068714923
SCYE1(9255);0.143811747850598
ZMYND17(118490);0.269363832372683
ARID4A(5926);0.39909963574177
ELP4(26610);0.00409486710000897
KIAA0746(23231);2.10131345696876e-05
SPAG1(6674);0.661201282127288
CBLL1(79872);0.564683591755984
PSEN1(5663);0.806669464810499
TIFA(92610);0.137783056974271
DCP1A(55802);0.336305168412806
LOXL2(4017);0.744763269862697
MSMB(4477);0.313520957394006
C1orf21(81563);0.78173138305644
SSU72(29101);0.736019669278406
CPNE4(131034);0.0263521869349577
UBE2E3(10477);0.191812253346603
RPS12(6206);0.00136666579540581
MARS(4141);0.887171298081362
RERE(473);0.462081991400917
BRI3(25798);0.0406966039517476
RPS4Y1(6192);0.0183666510655716
SAPS1(22870);0.534062009810378
TAF6L(10629);0.29714442479572
SNRP70(6625);0.641206673295047
ARL4C(10123);0.98965297482128
H1FX(8971);0.66223162220143
UNC93B1(81622);0.0370479129077613
GMIP(51291);0.745836712952397
REXO1(57455);0.0148768600034556
TPARL(55858);0.566430306234585
PRPF31(26121);0.0106563223647302
AKT2(208);0.296074881997201
PURA(5813);0.385430019167411
PARP10(84875);0.147189891627782
MTA1(9112);0.640625851720879
M-RIP(23164);8.35989848133667e-05
MGAT3(4248);0.870959477434627
CLCN4(1183);0.705549615920612
ATF5(22809);0.15427331673576
UNC13D(201294);0.00477908015063109
LIMD2(80774);0.382805614764633
STX16(8675);0.00163298091139683
EML4(27436);3.88205790811616e-06
STT3B(201595);0.651002875231262
SNTB2(6645);0.820679479824666
ALX3(257);0.00646125416058658
BMF(90427);0.000236452133101526
ARID1B(57492);0.176691391654001
WNK1(65125);0.489932772054183
BCAS2(10286);0.00568885908868745
TSPAN17(26262);0.670390894822539
GABPB2(2553);0.895129253472232
KCNH2(3757);0.243983888232214
UCKL1(54963);0.2342738345663
TSC22D3(1831);0.261357947860907
KLF13(51621);0.0233581972737879
HSPC049(29062);0.000215460548673138
FBXO10(26267);0.206093197382715
PPP1R9B(84687);0.926984992672292
SSH2(85464);0.212687560945129
VAC14(55697);0.97677783381482
SCMH1(22955);0.0482675766460777
STAG2(10735);0.00141969521449298
ANKRD44(91526);0.516847088584038
WDR73(84942);0.0661814732302684
LILRA4(23547);3.5874709008522e-07
TNPO1(3842);0.444819287794003
VRK1(7443);0.6283570996811
SLA2(84174);0.021436594299997
DNER(92737);0.761608936337574
CD6(923);0.920855703271605
DOCK7(85440);0.00976464833897651
DBF4B(80174);0.566847879056665
SPTY2D1(144108);0.0533080111502461
C18orf22(79863);0.00101772106711652
VPS39(23339);0.149195655306112
RPL13A(23521);3.54214400495578e-08
ATP9B(374868);0.399709869903824
C10orf86(54780);0.00765034627825159
C18orf17(125488);0.191528951692442
FAIM3(9214);0.140375257135328
CCDC18(343099);0.218236042293409
ZA20D3(54469);0.386829453288837
SLC35B3(51000);0.819488810957101
RPS6KA3(6197);0.0791274352543009
FPRL2(2359);0.095633421912538
KIAA1432(57589);0.359045813852368
TTC3(7267);0.357102897267644
TGFBR2(7048);0.000944877597953646
LRRC8C(84230);0.385740320211076
RAB2(5862);0.850901490190262
GRB2(2885);0.050656305221402
ATXN10(25814);0.024951348079477
KHDRBS3(10656);0.00433322246491346
ASPM(259266);0.414396011154361
PRDX6(9588);0.484789553613683
NPL(80896);0.973861094771487
ZFPM2(23414);0.648989725262093
MAP4K4(9448);0.00233536444594631
VPS37B(79720);0.209573717062613
ADAM28(10863);0.743510472461758
GPR61(83873);0.546791479512431
CCRN4L(25819);0.70764699714072
FRMD4A(55691);0.15670816515546
MARCH3(115123);0.0118936797877073
RORA(6095);0.375034795115822
LOC146909(146909);0.532403671174805
INSL3(3640);0.267723642514757
DDEF2(8853);0.68801448574095
C10orf42(90550);0.625183510217847
FLJ10379(55133);0.976732828677061
SDF2(6388);0.112421063550528
MARCH1(55016);0.811563004527118
GON4(54856);0.754436664812171
LMNA(4000);0.876779812354471
C2orf10(91752);0.648315445376533
RAB22A(57403);0.0478423478468405
ANKRD11(29123);0.0372540960724951
SDCCAG8(10806);0.0282677594422148
PIP5K1A(8394);0.25632975078317
CEPT1(10390);0.980240600067852
PTD004(29789);0.0977415880335341
KIAA1586(57691);0.988990645083004
ENO1(2023);0.542779979313332
TCF4(6925);0.578318421208546
FLJ10260(55106);0.0345056207885655
PKN2(5586);0.0502054783080395
HS1BP3(64342);0.0189065806284798
SPOP(8405);0.96639957218483
ZFHX1B(9839);4.64231262864435e-05
ABCB10(23456);0.799474253393806
SLC25A13(10165);0.0524989654776003
PARP8(79668);0.0578490025068078
ZFYVE27(118813);0.892649163243433
SYTL2(54843);0.0140198828386687
C20orf133(140733);0.621834425058772
ZNF141(7700);0.787632497495469
TLR10(81793);0.879945280296049
DOCK11(139818);0.778301705951517
COPS3(8533);0.222735788295595
BUB3(9184);0.0539105068987903
CLEC2D(29121);0.86979011588904
LOC196394(196394);0.560561307539911
FNBP1(23048);0.000332829967085644
PRDM15(63977);0.0141398650386424
HMFN0672(389643);0.0229722038680732
PARP14(54625);0.81806763105097
MCFP(55972);0.608702931256111
STK17B(9262);0.707694125227771
NFYC(4802);0.480513864989752
ETS1(2113);0.727665953432184
NFATC2(4773);0.0673037509181241
HDAC9(9734);0.342551638578013
DNAJC12(56521);0.0486494277949131
SCD(6319);0.16962383134622
P2RY8(286530);0.0252077294953664
KIAA1219(57148);0.774473031703907
TAC4(255061);0.935921276888141
VNN2(8875);0.00081594357688114
BRI3BP(140707);0.207997676943737
LBR(3930);0.00696195529970756
LOC54103(54103);0.148848183770949
BCNP1(199786);0.0119539854052161
NBLA04196(64921);0.509385729357342
KIAA1212(55704);0.278474899194853
ATP2A3(489);0.0261564510723203
BACH2(60468);0.10405197843958
RPS6KA5(9252);0.808451286249538
ETV6(2120);0.00417295354641012
FAM54A(113115);0.00359674066285692
TCL1B(9623);0.736637022415525
BANK1(55024);0.12541000813464
FCRL4(83417);0.531493383456482
SPRED2(200734);0.105158561011555
TTK(7272);0.430028746188263
BTBD15(29068);0.382194102791696
CSMD2(114784);0.767577018791293
TOP3B(8940);0.539472923172613
FLJ20297(55627);0.245548519762319
ESCO2(157570);0.996827447171172
FAM108A1(81926);0.41864015940326
RASSF6(166824);0.142934510647474
MFHAS1(9258);0.00806738173194102
CENPA(1058);0.00963184948174325
FLJ32028(201799);0.176862576274431
UNQ5783(388325);0.552116641111105
BLNK(29760);0.000958986242906338
ARPC2(10109);0.23016517027599
RGS13(6003);0.00018613402675218
SERPINA9(327657);5.26350311825282e-11
PIK3AP1(118788);0.678604872464873
HUWE1(10075);0.00879444771425016
JUP(3728);3.33545101091167e-06
IRF1(3659);0.165339995803291
PRKAG1(5571);0.455347809582166
TXN(7295);0.00287906706173749
CCNF(899);0.0356701666247522
GRAP(10750);0.0500303926637471
PAPOLG(64895);0.345821799456487
IL12RB1(3594);0.024801782631169
GFOD1(54438);1.37387939367782e-06
FBXO41(150726);0.00151479585691244
HNRPK(3190);0.0789773142265217
RAP1A(5906);0.830422363174874
PASK(23178);0.0088583791555961
ATRN(8455);0.576526293533405
ANKRD49(54851);0.604430420414193
MOBKL2A(126308);0.0108423700146014
LSM6(11157);0.0192682025563139
MRPL43(84545);0.172455012277914
DENND3(22898);0.00260544547678297
C14orf106(55320);0.791746474995815
WNT3(7473);0.000951001997380723
C7orf19(80228);0.0603166810637031
ZCCHC10(54819);0.452469195647532
ZNF655(79027);0.109442737160883
MYO1B(4430);0.00012757602852513
GARNL4(23108);0.33657392523833
VPS53(55275);0.302759485605254
PSME3(10197);0.0209850809666296
TBRG1(84897);0.34017981122425
ZFP36L1(677);0.000296568055045286
MBNL1(4154);0.00990765674811061
PAG1(55824);0.0049859953875939
PLSCR1(5359);0.0167286143683031
JMY(133746);0.800316056123804
CXorf21(80231);0.606852744411983
JMJD1C(221037);0.513420450927404
SCAP1(8631);0.951829139026301
SIT1(27240);0.0464019054033747
EDEM1(9695);0.145622391224552
HSH2D(84941);0.543970946743125
HIP1R(9026);0.166157520580303
FZD3(7976);0.0198603257466351
GRIK1(2897);0.000167152258476451
RNGTT(8732);0.0567443141700959
C10orf18(54906);0.212807517399869
DMXL1(1657);0.287292601528547
POU2F2(5452);0.984442684665419
KBTBD8(84541);0.878182980228564
SMC6L1(79677);0.0189942045432689
ANUBL1(93550);0.55073381390797
TA-PP2C(160760);0.236223465220738
LY75(4065);9.38080662275515e-07
KCNA3(3738);0.00813392478166975
TRERF1(55809);0.998120068591806
LKAP(9665);0.930020306105031
SF1(7536);0.725465634691634
PHTF2(57157);0.0136304824546699
TAGAP(117289);0.302672010073955
DMD(1756);0.837023859480955
FLJ40629(150468);0.0365212795396271
ARL8B(55207);0.893176042784428
SYNE2(23224);0.0159184828122097
CEP55(55165);0.160213520962511
SFRS12(140890);0.205090488441423
ADAM19(8728);0.277518646683308
RAI17(57178);0.120397685802487
ISG20L1(64782);0.00351927152795759
EVI2B(2124);0.0395218671594209
BXDC1(84154);0.300853923686554
SMEK2(57223);0.456996113877118
USP22(23326);0.984695450040512
PELI1(57162);0.620116187913165
DDX3Y(8653);0.307592947692281
ANKRD12(23253);0.0122054287872962
QRSL1(55278);0.334742712031738
USP12(219333);0.288911461015203
TMC8(147138);0.079803452901817
EIF2C2(27161);0.386197286745487
ATBF1(463);0.320889361527958
MCTP2(55784);0.033645450912217
STARD4(134429);0.851210231072987
UHMK1(127933);0.13097204245863
MGEA5(10724);0.146200990287888
YTHDC1(91746);0.975554314740949
ATF7IP2(80063);0.520559763925361
NALP1(22861);0.521671694541896
EBF(1879);0.0276900496796458
APOBEC3G(60489);0.692532306948567
PPP2R3B(28227);0.0579015120781034
UTY(7404);0.850217749763526
EPS15(2060);0.652266264902768
KIAA1333(55632);0.858109658769275
TOX(9760);8.51701096134082e-08
MYO1D(4642);0.435902795771765
N4BP3(23138);0.00195354007720372
KIAA1033(23325);0.564875126582886
MDFIC(29969);0.26094907391849
RICTOR(253260);0.0274834034237709
TBC1D4(9882);0.00420161798311188
LOC23117(23117);0.53322649047444
NEIL3(55247);0.247295783831186
C7orf29(113763);0.839119905314844
PRPF40A(55660);0.000353947173032548
RPS5(6193);5.90379208499859e-06
HEXDC(284004);0.962772741443402
AMY2B(280);0.0938449360021678
KIAA0125(9834);0.991277662211401
CDK2(1017);0.951625965895396
RPA3(6119);0.00981767067414769
K-ALPHA-1(10376);0.543282155894373
TCEB3(6924);1.3919635751949e-09
TOP2B(7155);0.56525407835302
CXCR4(7852);0.00700060450462082
MGC33948(160140);0.727270547238715
GRK5(2869);0.141048514026413
TCEB2(6923);0.92023534481765
FTH1(2495);0.64332109416529
NFKBIE(4794);0.078871368267449
CTNNA1(1495);0.913097067434672
BAT2D1(23215);0.585936669957179
C6orf204(387119);0.00019048867422135
CHKA(1119);0.814507443034696
BDH1(622);0.852480271721292
DNA2L(1763);0.0112961226111675
AIM1(202);0.0402835193382289
ITSN2(50618);0.54783254242173
PCDHGC3(5098);0.000281953157568614
GRINL1A(81488);0.72447824534956
GOT2(2806);0.00881063884498243
ZDHHC21(340481);0.422786540596361
FCHSD1(89848);0.238351527838678
TFEB(7942);0.971512271721393
SLC9A6(10479);0.768289650732022
NUP50(10762);3.45026303144398e-05
TBC1D2B(23102);0.426074038976226
ATP2C1(27032);0.00169277628970747
ZNFN1A5(64376);0.904186839667046
C10orf37(221017);0.808191195385999
NOD3(197358);0.332129985388987
PLCXD1(55344);0.66777367770832
UBE2H(7328);0.548219531994381
APBB1IP(54518);0.963411029950154
ARHGAP21(57584);0.110709230008793
C14orf130(55148);0.300410070606811
PDCD8(9131);0.19301098329598
TPR(7175);0.815500708623552
C1orf160(84065);0.00934323473173064
EVI2A(2123);0.700831712162872
ZCCHC7(84186);0.0252569055553153
SAMSN1(64092);0.196614779340872
SYVN1(84447);0.00454673575038692
AP1G2(8906);0.506637156904289
TBC1D1(23216);0.229969630855726
BRWD2(55717);0.0216922113011818
PBK(55872);0.768753986425604
ACAD8(27034);0.065432503784847
LRCH3(84859);0.428006266585092
PCNX(22990);0.0353197768180287
SGK(6446);0.0120149310563934
GPR160(26996);0.97000854875519
PCTK2(5128);0.313243250599454
BZW1(9689);0.419595617312526
GTF2A1(2957);0.297299309793495
NNT(23530);0.32470143549114
TNKS2(80351);0.228109072124569
TRAP1(10131);0.789024712210973
SLIC1(124460);0.660534982528727
A4GALT(53947);0.111645362818116
HIST1H1C(3006);0.0962463556168112
ENTH(9685);0.00308462842007101
ZNF265(9406);0.262018000250375
PTPN22(26191);0.0456522749316541
TM2D1(83941);0.305248592124823
ULBP2(80328);0.773227913070647
AP1G1(164);0.986191280033623
GNG2(54331);0.664229588297781
DECR1(1666);0.581655326166299
MYO1C(4641);0.566875179725644
FLJ34922(91607);0.964860740332157
ATP8A1(10396);0.00322405797950405
PLCL2(23228);0.0528610346954688
EDD1(51366);0.893469289834571
P18SRP(285672);0.025287900968892
MOSPD2(158747);0.0885418741417053
SLC25A36(55186);0.71705838740134
C6orf55(51534);0.55056903063826
MBNL2(10150);0.421709943358825
DOK1(1796);0.00645830372295457
YIF1B(90522);0.130343494434894
SGOL2(151246);0.03728325487821
MAST2(23139);0.0145853792734834
HS2ST1(9653);0.00889948073581624
CDT1(81620);0.459055641687132
ACY1L2(135293);0.326586086897404
LOC133308(133308);0.00658407259855344
TRIM4(89122);0.890634821877958
KIAA2026(158358);0.786322577280224
ZBED2(79413);0.757777346475978
FLJ20054(54530);0.950471980408428
FBXO45(200933);0.00633262668364483
C1QBP(708);0.00611098868660546
FAM102A(399665);0.00159889310569427
TMEM86B(255043);0.458110585503546
FAIM(55179);0.00448563261529306
